user,trip,overspeed,accel,decel,stop,start,dist,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598512809962 ,668,4,3,0,2,11211.105,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598515325804 ,555,18,5,2,10,16057.914,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598518823319 ,1188,17,4,0,7,23622.814,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598593071608 ,139,14,7,1,6,25991.49,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598604852600 ,39,15,2,2,7,15984.304,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598611704006 ,509,14,2,1,6,10359.585,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1598677883643 ,321,17,5,1,9,20550.229,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599558078887 ,444,18,3,1,7,33613.258,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599564151647 ,600,15,12,5,11,17378.018,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599622274422 ,141,10,4,0,6,27502.072,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599634782012 ,157,5,1,0,3,10736.545,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599638106020 ,244,10,5,1,4,34433.203,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599643400507 ,92,14,5,1,3,29274.668,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599649855301 ,595,12,2,0,8,33010.67,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599698340305 ,103,13,12,1,8,26408.275,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599717322012 ,315,7,1,1,6,11928.034,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599725107665 ,737,33,13,3,14,30168.822,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599737186011 ,180,9,3,1,3,24494.088,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599784831642 ,282,12,11,2,8,23182.287,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599793601304 ,449,22,6,2,8,32075.004,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599890632321 ,754,12,7,0,2,28789.69,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599965858723 ,278,18,6,2,1,38226.082,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1599986441860 ,135,17,3,3,6,22495.414,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600052338807 ,1081,12,5,0,4,22893.59,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600067796871 ,494,15,3,2,7,23820.023,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600129329353 ,84,21,2,3,5,35123.457,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600238675030 ,253,7,5,1,0,18587.87,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600262707054 ,502,7,1,1,3,17211.09,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600318145593 ,566,10,2,3,6,26060.594,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600330762891 ,465,2,1,1,3,10449.419,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600334182333 ,566,39,4,0,10,40044.91,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600389802624 ,292,13,10,3,6,22042.516,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600414413515 ,389,8,5,1,4,14356.503,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600420175540 ,237,10,3,0,2,10626.494,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600423769553 ,264,30,7,1,8,49567.254,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600484640156 ,338,34,21,3,12,45146.367,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600929530205 ,453,11,2,1,4,11671.526,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600934331869 ,89,20,2,0,3,11051.6875,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600941623830 ,625,23,6,1,3,39768.04,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600948038427 ,242,15,7,1,7,38600,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1600996979576 ,369,23,7,0,4,33858.98,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601001518893 ,632,10,8,1,4,13225.987,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601009709964 ,323,8,3,1,2,15529.579,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601014113275 ,71,26,15,3,8,16317.551,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601022690123 ,873,47,11,5,22,41616.586,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601034670230 ,655,20,5,1,6,16238.72,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601042563542 ,108,6,5,2,4,21238.275,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601520025456 ,82,17,7,3,4,20993.898,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601550401368 ,215,8,1,1,6,29177.482,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601616034381 ,349,22,10,0,4,78268.27,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601625368079 ,381,13,3,1,5,14613.8955,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601632250398 ,610,12,3,0,2,72759.44,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601865941174 ,79,28,6,1,5,32237.484,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601883999285 ,46,38,20,3,17,26198.312,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601890636581 ,547,9,2,0,3,18263.908,,,,,,
3l5xQKIgPlY0N3pvkMUZxafocpD2,1601899858232 ,245,9,1,0,5,10650.57,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1597975919273 ,685,14,15,1,6,27035.152,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1598049019459 ,1059,4,4,1,1,50046.31,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1598069244877 ,450,30,8,0,4,57699.03,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1598149692419 ,710,14,7,2,9,37162,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1598177840722 ,2229,4,0,0,0,39965.28,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1598296869092 ,1177,5,6,2,13,24263.88,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1598508411554 ,415,10,7,1,36,18556.53,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599038439156 ,2320,9,4,1,3,10421.91,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599087156079 ,356,8,2,0,2,10171.388,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599342335710 ,355,6,5,1,4,71824.055,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599372765428 ,295,12,6,1,5,82944.58,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599386064409 ,1060,2,1,0,2,37837.043,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599544128077 ,1222,7,11,2,6,16949.58,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599586611575 ,786,7,2,0,1,42213.332,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599594340174 ,6756,12,5,1,4,45979.02,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599877276122 ,455,20,7,1,3,18300.418,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599936311380 ,8057,11,7,2,10,50671.453,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1599942857909 ,1215,19,5,1,1,43327.047,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1600111073655 ,226,17,12,1,7,281718.94,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1600131802804 ,486,44,10,2,3,262867.75,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1600146265507 ,291,15,11,2,6,28395.426,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1600411556842 ,282,29,6,0,7,17821.387,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1600633275014 ,486,7,4,0,0,255035.86,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1600653429086 ,7743,52,10,2,9,401865.38,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1601349799341 ,774,10,3,0,4,22200.902,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1601353438882 ,1015,14,7,0,4,20243.566,,,,,,
3nbDHWJMPaaB2lUJBm0wr7OmZw02,1601513765676 ,7004,1,2,0,68,21638.611,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1597995404875 ,229,31,10,1,5,28601.447,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598222482412 ,456,3,5,0,0,21158.535,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598254484534 ,565,22,18,1,9,24268.223,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598328923878 ,88,12,13,1,4,16486.902,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598413396748 ,245,22,6,3,14,88601.26,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598424747134 ,495,14,7,1,7,94065.26,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598828573829 ,592,10,5,1,0,20562.629,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1598860707956 ,494,14,23,3,11,21829.871,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599001093264 ,587,11,3,0,3,21918.107,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599032713049 ,578,10,7,2,4,13863.884,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599035088978 ,286,8,5,1,2,16354.063,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599173629320 ,404,16,5,3,5,22323.012,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599203776030 ,432,7,8,1,5,21033.078,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599519156437 ,554,2,6,0,3,20705.695,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599551095365 ,473,13,13,0,4,12274.05,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599554177599 ,495,11,8,0,7,12367.646,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599606033069 ,563,11,4,0,1,20290.303,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599627186246 ,591,25,12,2,6,24285.812,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599692044924 ,264,18,10,1,4,23461.19,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599723544854 ,457,27,22,0,4,26115.459,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599779834856 ,292,12,12,0,5,21633.844,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599810309561 ,775,10,10,2,8,21649.957,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599982283287 ,1390,12,7,1,7,22117.105,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1599986373677 ,583,17,7,1,10,18740.35,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600038018315 ,580,7,8,0,3,20868.191,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600069522730 ,581,20,10,5,8,20536.945,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600124426289 ,474,3,5,1,2,20708.906,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600155471034 ,151,19,17,4,6,22384.996,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600210408244 ,579,4,0,0,1,21152.139,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600241769926 ,474,9,4,0,1,22504.318,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600383634743 ,313,4,3,0,0,20669.906,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600409845109 ,364,24,12,2,3,21240.889,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600499343984 ,598,24,13,2,7,14045.696,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600518985560 ,473,9,1,0,3,11492.295,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600643494809 ,560,6,6,0,1,20732.084,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600673983714 ,576,6,9,1,4,20379.11,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600729053335 ,672,8,4,0,1,21163.643,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600762367115 ,563,30,17,3,11,24035.572,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600816249040 ,449,2,6,1,4,20941.035,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600847236737 ,557,40,25,4,6,27530.73,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600901949768 ,441,6,5,0,1,20602.123,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1600939084484 ,529,36,12,2,13,30338.055,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601018643483 ,279,8,10,1,3,21217.578,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601108558987 ,522,20,21,3,10,19447.453,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601247716165 ,611,7,7,0,3,20894.443,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601278785931 ,669,19,16,4,11,20397.986,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601334064815 ,403,7,3,0,3,20774.744,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601358123045 ,509,23,15,2,3,21714.596,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601443538395 ,552,17,6,4,12,12130.539,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601852305423 ,570,5,3,0,1,21477.49,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601883421918 ,446,12,17,4,10,22696.836,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601939064058 ,1814,9,4,2,2,20778.66,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1601970031084 ,505,19,13,2,11,21760.904,,,,,,
3nTmLN6W31hfbTFEF1KyO6jqJTm1,1602025268857 ,437,8,9,0,1,20508.012,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598162057931 ,331,19,21,2,5,81941.17,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598176200798 ,526,23,19,3,12,121887.31,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598331903789 ,500,13,15,2,5,26807.986,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598340789479 ,492,9,7,0,5,25903.86,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598350184218 ,451,14,5,2,6,16572.182,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598401907845 ,471,10,10,2,4,14921.534,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598438089384 ,412,13,12,2,8,14019.571,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598488366394 ,2916,22,17,1,3,15250.844,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598522057045 ,419,19,9,2,5,15931.242,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598575023367 ,394,19,8,3,3,15122.621,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598599036073 ,426,6,2,0,2,16537.492,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598604507880 ,340,12,0,0,1,16804.87,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598609065882 ,708,12,1,0,1,14914.3,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598661837359 ,2612,26,21,2,3,14936.817,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598697192997 ,505,12,9,1,6,15340.27,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598772486911 ,200,11,20,0,4,144479.48,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598783360000 ,202,21,8,0,6,151094.66,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598832973530 ,1324,18,15,2,10,14459.587,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598920533274 ,166,15,18,3,5,15239.2705,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598950165730 ,953,14,8,0,4,15242.913,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1598954643676 ,1528,31,22,1,11,18159.186,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599007032964 ,2068,18,8,0,3,15206.923,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599022617329 ,3067,16,6,1,2,13906,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599093364259 ,2526,21,10,2,4,14983.594,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599126797864 ,1067,16,7,1,5,15046.684,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599179824089 ,1803,27,12,0,0,15579.881,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599213599858 ,428,25,9,1,6,19028.986,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599266203762 ,1365,19,19,3,5,14981.41,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599285954992 ,3446,15,6,0,0,15055.683,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599289532198 ,4107,22,10,0,5,125911.89,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599370038919 ,660,8,12,1,3,74386.21,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599375133455 ,766,7,6,0,1,43307.42,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599470985012 ,2075,6,1,0,0,42587.887,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599479144028 ,408,3,3,1,3,43193.633,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599524967449 ,3708,13,10,0,3,14950.397,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599559057472 ,534,28,16,0,3,15399.994,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599711725820 ,433,6,4,0,1,76913.305,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599715197677 ,472,11,6,0,2,53906.19,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599723119775 ,4206,14,6,0,1,129289.41,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599732183825 ,532,22,2,0,5,15052.357,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599784108462 ,113,30,16,2,3,14961.131,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599818531411 ,256,15,8,0,2,14891.934,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599870766666 ,2840,25,21,1,3,14992.807,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1599904278728 ,495,25,4,1,1,17880.746,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1600219316304 ,417,15,5,1,3,102963.96,,,,,,
3UN6cHMdzCb78DHGNXqOjjUBgfM2,1600238146036 ,281,12,8,1,0,28846.008,,,,,,
